id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/google/deepvariant/issues/429:3471,safety,error,errors,3471,"g the command:*****. time /opt/deepvariant/bin/postprocess_variants --ref ""/ref_dir/ARS-UCD1.2_Btau5.0.1Y.fa"" --infile ""/out_dir/199713-199710-199718/call_variants_output_parent1.tfrecord.gz"" --outfile ""/out_dir/199710.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_parent1.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_parent1.log. ***** Starting the command:*****. time /opt/deepvariant/bin/postprocess_variants --ref ""/ref_dir/ARS-UCD1.2_Btau5.0.1Y.fa"" --infile ""/out_dir/199713-199710-199718/call_variants_output_parent2.tfrecord.gz"" --outfile ""/out_dir/199718.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_parent2.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_parent2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns: [0, 0, 0]. real	2008m37.771s. user	78330m54.158s. sys	730m9.042s. ```. **Does the quick start test work on your system?** Yes. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? Yes, see below:. ```. sudo docker run \. -v ""${INPUT_DIR}"":""/input"" \. -v ""${OUTPUT_DIR}"":""/output"" \. google/deepvariant:deeptrio-""${BIN_VERSION}"" \. /opt/deepvariant/bin/deeptrio/run_deeptrio \. --model_type=WGS \. --ref=/input/GRCh38_no_alt_analysis_set.fasta \. --reads_child=/input/HG002.chr20.10_10p1mb",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:3614,safety,error,errors,3614,"199718/call_variants_output_parent1.tfrecord.gz"" --outfile ""/out_dir/199710.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_parent1.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_parent1.log. ***** Starting the command:*****. time /opt/deepvariant/bin/postprocess_variants --ref ""/ref_dir/ARS-UCD1.2_Btau5.0.1Y.fa"" --infile ""/out_dir/199713-199710-199718/call_variants_output_parent2.tfrecord.gz"" --outfile ""/out_dir/199718.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_parent2.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_parent2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns: [0, 0, 0]. real	2008m37.771s. user	78330m54.158s. sys	730m9.042s. ```. **Does the quick start test work on your system?** Yes. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? Yes, see below:. ```. sudo docker run \. -v ""${INPUT_DIR}"":""/input"" \. -v ""${OUTPUT_DIR}"":""/output"" \. google/deepvariant:deeptrio-""${BIN_VERSION}"" \. /opt/deepvariant/bin/deeptrio/run_deeptrio \. --model_type=WGS \. --ref=/input/GRCh38_no_alt_analysis_set.fasta \. --reads_child=/input/HG002.chr20.10_10p1mb.bam \. --reads_parent1=/input/HG003.chr20.10_10p1mb.bam \. --reads_parent2=/input/HG004.chr20.10_10p1mb.bam \. --output_vcf_child /output/HG00",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:3968,safety,test,test,3968,"ir/ARS-UCD1.2_Btau5.0.1Y.fa"" --infile ""/out_dir/199713-199710-199718/call_variants_output_parent2.tfrecord.gz"" --outfile ""/out_dir/199718.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_parent2.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_parent2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns: [0, 0, 0]. real	2008m37.771s. user	78330m54.158s. sys	730m9.042s. ```. **Does the quick start test work on your system?** Yes. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? Yes, see below:. ```. sudo docker run \. -v ""${INPUT_DIR}"":""/input"" \. -v ""${OUTPUT_DIR}"":""/output"" \. google/deepvariant:deeptrio-""${BIN_VERSION}"" \. /opt/deepvariant/bin/deeptrio/run_deeptrio \. --model_type=WGS \. --ref=/input/GRCh38_no_alt_analysis_set.fasta \. --reads_child=/input/HG002.chr20.10_10p1mb.bam \. --reads_parent1=/input/HG003.chr20.10_10p1mb.bam \. --reads_parent2=/input/HG004.chr20.10_10p1mb.bam \. --output_vcf_child /output/HG002.output.vcf.gz \. --output_vcf_parent1 /output/HG003.output.vcf.gz \. --output_vcf_parent2 /output/HG004.output.vcf.gz \. --sample_name_child 'HG002' \. --sample_name_parent1 'HG003' \. --sample_name_parent2 'HG004' \. --num_shards $(nproc) \. --regions ""chr20:10,000,000-10,010,000"" \. --intermediate_results_dir /output/intermediate_results_dir \. ``",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:4008,safety,test,test,4008,"out_dir/199713-199710-199718/call_variants_output_parent2.tfrecord.gz"" --outfile ""/out_dir/199718.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_parent2.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_parent2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns: [0, 0, 0]. real	2008m37.771s. user	78330m54.158s. sys	730m9.042s. ```. **Does the quick start test work on your system?** Yes. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? Yes, see below:. ```. sudo docker run \. -v ""${INPUT_DIR}"":""/input"" \. -v ""${OUTPUT_DIR}"":""/output"" \. google/deepvariant:deeptrio-""${BIN_VERSION}"" \. /opt/deepvariant/bin/deeptrio/run_deeptrio \. --model_type=WGS \. --ref=/input/GRCh38_no_alt_analysis_set.fasta \. --reads_child=/input/HG002.chr20.10_10p1mb.bam \. --reads_parent1=/input/HG003.chr20.10_10p1mb.bam \. --reads_parent2=/input/HG004.chr20.10_10p1mb.bam \. --output_vcf_child /output/HG002.output.vcf.gz \. --output_vcf_parent1 /output/HG003.output.vcf.gz \. --output_vcf_parent2 /output/HG004.output.vcf.gz \. --sample_name_child 'HG002' \. --sample_name_parent1 'HG003' \. --sample_name_parent2 'HG004' \. --num_shards $(nproc) \. --regions ""chr20:10,000,000-10,010,000"" \. --intermediate_results_dir /output/intermediate_results_dir \. ```. **Any additional context:**. DeepVari",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:4227,safety,input,input,4227,"_dir/199713-199710-199718//postprocess_variants_parent2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns: [0, 0, 0]. real	2008m37.771s. user	78330m54.158s. sys	730m9.042s. ```. **Does the quick start test work on your system?** Yes. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? Yes, see below:. ```. sudo docker run \. -v ""${INPUT_DIR}"":""/input"" \. -v ""${OUTPUT_DIR}"":""/output"" \. google/deepvariant:deeptrio-""${BIN_VERSION}"" \. /opt/deepvariant/bin/deeptrio/run_deeptrio \. --model_type=WGS \. --ref=/input/GRCh38_no_alt_analysis_set.fasta \. --reads_child=/input/HG002.chr20.10_10p1mb.bam \. --reads_parent1=/input/HG003.chr20.10_10p1mb.bam \. --reads_parent2=/input/HG004.chr20.10_10p1mb.bam \. --output_vcf_child /output/HG002.output.vcf.gz \. --output_vcf_parent1 /output/HG003.output.vcf.gz \. --output_vcf_parent2 /output/HG004.output.vcf.gz \. --sample_name_child 'HG002' \. --sample_name_parent1 'HG003' \. --sample_name_parent2 'HG004' \. --num_shards $(nproc) \. --regions ""chr20:10,000,000-10,010,000"" \. --intermediate_results_dir /output/intermediate_results_dir \. ```. **Any additional context:**. DeepVariant's single command `run_deepvariant` works on my system via Singularity. DeepVariant `postprocess_variants` successfully produces a VCF file when omitting the `--output_gvcf` flag using the same data and singularity pa",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:4390,safety,input,input,4390,"t2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns: [0, 0, 0]. real	2008m37.771s. user	78330m54.158s. sys	730m9.042s. ```. **Does the quick start test work on your system?** Yes. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? Yes, see below:. ```. sudo docker run \. -v ""${INPUT_DIR}"":""/input"" \. -v ""${OUTPUT_DIR}"":""/output"" \. google/deepvariant:deeptrio-""${BIN_VERSION}"" \. /opt/deepvariant/bin/deeptrio/run_deeptrio \. --model_type=WGS \. --ref=/input/GRCh38_no_alt_analysis_set.fasta \. --reads_child=/input/HG002.chr20.10_10p1mb.bam \. --reads_parent1=/input/HG003.chr20.10_10p1mb.bam \. --reads_parent2=/input/HG004.chr20.10_10p1mb.bam \. --output_vcf_child /output/HG002.output.vcf.gz \. --output_vcf_parent1 /output/HG003.output.vcf.gz \. --output_vcf_parent2 /output/HG004.output.vcf.gz \. --sample_name_child 'HG002' \. --sample_name_parent1 'HG003' \. --sample_name_parent2 'HG004' \. --num_shards $(nproc) \. --regions ""chr20:10,000,000-10,010,000"" \. --intermediate_results_dir /output/intermediate_results_dir \. ```. **Any additional context:**. DeepVariant's single command `run_deepvariant` works on my system via Singularity. DeepVariant `postprocess_variants` successfully produces a VCF file when omitting the `--output_gvcf` flag using the same data and singularity path bindings. Only DeepTrio seems to throw an error. .",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:4447,safety,input,input,4447,"t2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns: [0, 0, 0]. real	2008m37.771s. user	78330m54.158s. sys	730m9.042s. ```. **Does the quick start test work on your system?** Yes. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? Yes, see below:. ```. sudo docker run \. -v ""${INPUT_DIR}"":""/input"" \. -v ""${OUTPUT_DIR}"":""/output"" \. google/deepvariant:deeptrio-""${BIN_VERSION}"" \. /opt/deepvariant/bin/deeptrio/run_deeptrio \. --model_type=WGS \. --ref=/input/GRCh38_no_alt_analysis_set.fasta \. --reads_child=/input/HG002.chr20.10_10p1mb.bam \. --reads_parent1=/input/HG003.chr20.10_10p1mb.bam \. --reads_parent2=/input/HG004.chr20.10_10p1mb.bam \. --output_vcf_child /output/HG002.output.vcf.gz \. --output_vcf_parent1 /output/HG003.output.vcf.gz \. --output_vcf_parent2 /output/HG004.output.vcf.gz \. --sample_name_child 'HG002' \. --sample_name_parent1 'HG003' \. --sample_name_parent2 'HG004' \. --num_shards $(nproc) \. --regions ""chr20:10,000,000-10,010,000"" \. --intermediate_results_dir /output/intermediate_results_dir \. ```. **Any additional context:**. DeepVariant's single command `run_deepvariant` works on my system via Singularity. DeepVariant `postprocess_variants` successfully produces a VCF file when omitting the `--output_gvcf` flag using the same data and singularity path bindings. Only DeepTrio seems to throw an error. .",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:4499,safety,input,input,4499,"t2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns: [0, 0, 0]. real	2008m37.771s. user	78330m54.158s. sys	730m9.042s. ```. **Does the quick start test work on your system?** Yes. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? Yes, see below:. ```. sudo docker run \. -v ""${INPUT_DIR}"":""/input"" \. -v ""${OUTPUT_DIR}"":""/output"" \. google/deepvariant:deeptrio-""${BIN_VERSION}"" \. /opt/deepvariant/bin/deeptrio/run_deeptrio \. --model_type=WGS \. --ref=/input/GRCh38_no_alt_analysis_set.fasta \. --reads_child=/input/HG002.chr20.10_10p1mb.bam \. --reads_parent1=/input/HG003.chr20.10_10p1mb.bam \. --reads_parent2=/input/HG004.chr20.10_10p1mb.bam \. --output_vcf_child /output/HG002.output.vcf.gz \. --output_vcf_parent1 /output/HG003.output.vcf.gz \. --output_vcf_parent2 /output/HG004.output.vcf.gz \. --sample_name_child 'HG002' \. --sample_name_parent1 'HG003' \. --sample_name_parent2 'HG004' \. --num_shards $(nproc) \. --regions ""chr20:10,000,000-10,010,000"" \. --intermediate_results_dir /output/intermediate_results_dir \. ```. **Any additional context:**. DeepVariant's single command `run_deepvariant` works on my system via Singularity. DeepVariant `postprocess_variants` successfully produces a VCF file when omitting the `--output_gvcf` flag using the same data and singularity path bindings. Only DeepTrio seems to throw an error. .",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:4551,safety,input,input,4551,"t2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns: [0, 0, 0]. real	2008m37.771s. user	78330m54.158s. sys	730m9.042s. ```. **Does the quick start test work on your system?** Yes. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? Yes, see below:. ```. sudo docker run \. -v ""${INPUT_DIR}"":""/input"" \. -v ""${OUTPUT_DIR}"":""/output"" \. google/deepvariant:deeptrio-""${BIN_VERSION}"" \. /opt/deepvariant/bin/deeptrio/run_deeptrio \. --model_type=WGS \. --ref=/input/GRCh38_no_alt_analysis_set.fasta \. --reads_child=/input/HG002.chr20.10_10p1mb.bam \. --reads_parent1=/input/HG003.chr20.10_10p1mb.bam \. --reads_parent2=/input/HG004.chr20.10_10p1mb.bam \. --output_vcf_child /output/HG002.output.vcf.gz \. --output_vcf_parent1 /output/HG003.output.vcf.gz \. --output_vcf_parent2 /output/HG004.output.vcf.gz \. --sample_name_child 'HG002' \. --sample_name_parent1 'HG003' \. --sample_name_parent2 'HG004' \. --num_shards $(nproc) \. --regions ""chr20:10,000,000-10,010,000"" \. --intermediate_results_dir /output/intermediate_results_dir \. ```. **Any additional context:**. DeepVariant's single command `run_deepvariant` works on my system via Singularity. DeepVariant `postprocess_variants` successfully produces a VCF file when omitting the `--output_gvcf` flag using the same data and singularity path bindings. Only DeepTrio seems to throw an error. .",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:5275,safety,error,error,5275,"t2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns: [0, 0, 0]. real	2008m37.771s. user	78330m54.158s. sys	730m9.042s. ```. **Does the quick start test work on your system?** Yes. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? Yes, see below:. ```. sudo docker run \. -v ""${INPUT_DIR}"":""/input"" \. -v ""${OUTPUT_DIR}"":""/output"" \. google/deepvariant:deeptrio-""${BIN_VERSION}"" \. /opt/deepvariant/bin/deeptrio/run_deeptrio \. --model_type=WGS \. --ref=/input/GRCh38_no_alt_analysis_set.fasta \. --reads_child=/input/HG002.chr20.10_10p1mb.bam \. --reads_parent1=/input/HG003.chr20.10_10p1mb.bam \. --reads_parent2=/input/HG004.chr20.10_10p1mb.bam \. --output_vcf_child /output/HG002.output.vcf.gz \. --output_vcf_parent1 /output/HG003.output.vcf.gz \. --output_vcf_parent2 /output/HG004.output.vcf.gz \. --sample_name_child 'HG002' \. --sample_name_parent1 'HG003' \. --sample_name_parent2 'HG004' \. --num_shards $(nproc) \. --regions ""chr20:10,000,000-10,010,000"" \. --intermediate_results_dir /output/intermediate_results_dir \. ```. **Any additional context:**. DeepVariant's single command `run_deepvariant` works on my system via Singularity. DeepVariant `postprocess_variants` successfully produces a VCF file when omitting the `--output_gvcf` flag using the same data and singularity path bindings. Only DeepTrio seems to throw an error. .",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:2456,security,log,log,2456,"-output_vcf_child=""/out_dir/199713.output.vcf.gz"" \. --output_vcf_parent1=""/out_dir/199710.output.vcf.gz"" \. --output_vcf_parent2=""/out_dir/199718.output.vcf.gz"" \. --logging_dir=""/out_dir/${trioName}/"" \. --num_shards=$(nproc) \. --vcf_stats_report=true \. ```. - Error trace: (if applicable). ```. I0307 04:23:48.405982 46912496319168 call_variants.py:458] Processed 9497443 examples in 18550 batches [0.321 sec per 100]. I0307 04:23:48.406211 46912496319168 call_variants.py:461] Done calling variants from a total of 9497443 examples. real	507m54.839s. user	17892m22.565s. sys	172m54.026s. ***** Starting the command:*****. time /opt/deepvariant/bin/postprocess_variants --ref ""/ref_dir/ARS-UCD1.2_Btau5.0.1Y.fa"" --infile ""/out_dir/199713-199710-199718/call_variants_output_child.tfrecord.gz"" --outfile ""/out_dir/199713.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_child.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_child.log. ***** Starting the command:*****. time /opt/deepvariant/bin/postprocess_variants --ref ""/ref_dir/ARS-UCD1.2_Btau5.0.1Y.fa"" --infile ""/out_dir/199713-199710-199718/call_variants_output_parent1.tfrecord.gz"" --outfile ""/out_dir/199710.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_parent1.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_parent1.log. ***** Starting the command:*****. time /opt/deepvariant/bin/postprocess_variants --ref ""/ref_dir/ARS-UCD1.2_Btau5.0.1Y.fa"" --infile ""/out_dir/199713-199710-199718/call_variants_output_parent2.tfrecord.gz"" --outfile ""/out_dir/199718.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_parent2.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_parent2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
https://github.com/google/deepvariant/issues/429:2871,security,log,log,2871,"er 100]. I0307 04:23:48.406211 46912496319168 call_variants.py:461] Done calling variants from a total of 9497443 examples. real	507m54.839s. user	17892m22.565s. sys	172m54.026s. ***** Starting the command:*****. time /opt/deepvariant/bin/postprocess_variants --ref ""/ref_dir/ARS-UCD1.2_Btau5.0.1Y.fa"" --infile ""/out_dir/199713-199710-199718/call_variants_output_child.tfrecord.gz"" --outfile ""/out_dir/199713.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_child.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_child.log. ***** Starting the command:*****. time /opt/deepvariant/bin/postprocess_variants --ref ""/ref_dir/ARS-UCD1.2_Btau5.0.1Y.fa"" --infile ""/out_dir/199713-199710-199718/call_variants_output_parent1.tfrecord.gz"" --outfile ""/out_dir/199710.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_parent1.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_parent1.log. ***** Starting the command:*****. time /opt/deepvariant/bin/postprocess_variants --ref ""/ref_dir/ARS-UCD1.2_Btau5.0.1Y.fa"" --infile ""/out_dir/199713-199710-199718/call_variants_output_parent2.tfrecord.gz"" --outfile ""/out_dir/199718.output.vcf.gz"" --nonvariant_site_tfrecord_path ""/out_dir/199713-199710-199718/gvcf_parent2.tfrecord@56.gz"" 2>&1 | tee /out_dir/199713-199710-199718//postprocess_variants_parent2.log. E0307 04:23:51.666978 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.667161 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. E0307 04:23:51.705964 46912496319168 errors.py:61] gVCF creation requires both nonvariant_site_tfrecord_path and gvcf_outfile flags to be set. real	0m3.173s. user	0m3.003s. sys	0m3.160s. real	0m3.194s. user	0m3.299s. sys	0m4.216s. real	0m3.254s. user	0m3.024s. sys	0m2.808s. post_process returns:",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/429
