id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/google/deepvariant/issues/138:279,deployability,version,version,279,"@gunjanbaid Hey, this is what I've done so far:. I tried downloading the BAM file again with `curl` (just to be sure the file is ok) with this command:. `curl -O ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam`. I'm runnning version 1.9 of samtools and htslib, this is my output for the same commands:. ```. user@deepvariant:~/data$ samtools --version. samtools 1.9. Using htslib 1.9. Copyright (C) 2018 Genome Research Ltd. user@deepvariant:~/data$ samtools view -h ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam chr20 -o chr20.bam. user@deepvariant:~/data$ samtools view -h chr20.bam | head. @HD	VN:1.4	GO:none	SO:coordinate. @SQ	SN:chrM	LN:16571	M5:6b9e15a5937653b0006de435f91578c0. @SQ	SN:chr1	LN:249250621	M5:94f0d1b1622299238a1d8a0711dd06c7. @SQ	SN:chr2	LN:243199373	M5:854e985b2e19c122b9f67f6453965693. @SQ	SN:chr3	LN:198022430	M5:8abc85e73b1c75518a03743de2c2b14b. @SQ	SN:chr4	LN:191154276	M5:2d37b4e662928cc6c58b84b2a4cc8648. @SQ	SN:chr5	LN:180915260	M5:250f4e82a213269b0a0e4aebb0468470. @SQ	SN:chr6	LN:171115067	M5:409088215d77f0bc72364b390430a5a7. @SQ	SN:chr7	LN:159138663	M5:ef15cde5c82fb860694bf8f611807459. @SQ	SN:chr8	LN:146364022	M5:8fbef8c3eaaac674cc6e690d1641464b. ```. As you can see I don't get the EOF error when viewing `chr20.bam`. I tries running make_examples with the new files and I get the same error as you got here:. > @mosh305 I do not have experience with mapping, but the README for the data indicates that it was mapped using `blasr v1.3.2 to the hg19 human reference genome`. You could check out the documentation for [blasr](https://github.com/PacificBiosciences/blasr). Sorry that I cannot be of more help here. > ... > . > Hope this helps! > . > ```. > 2019-01-15 00:54:33.940093: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > WARNING: Logging before flag parsing goes to stderr. > I0115 00:54:33.942667 14048163",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:398,deployability,version,version,398,"@gunjanbaid Hey, this is what I've done so far:. I tried downloading the BAM file again with `curl` (just to be sure the file is ok) with this command:. `curl -O ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam`. I'm runnning version 1.9 of samtools and htslib, this is my output for the same commands:. ```. user@deepvariant:~/data$ samtools --version. samtools 1.9. Using htslib 1.9. Copyright (C) 2018 Genome Research Ltd. user@deepvariant:~/data$ samtools view -h ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam chr20 -o chr20.bam. user@deepvariant:~/data$ samtools view -h chr20.bam | head. @HD	VN:1.4	GO:none	SO:coordinate. @SQ	SN:chrM	LN:16571	M5:6b9e15a5937653b0006de435f91578c0. @SQ	SN:chr1	LN:249250621	M5:94f0d1b1622299238a1d8a0711dd06c7. @SQ	SN:chr2	LN:243199373	M5:854e985b2e19c122b9f67f6453965693. @SQ	SN:chr3	LN:198022430	M5:8abc85e73b1c75518a03743de2c2b14b. @SQ	SN:chr4	LN:191154276	M5:2d37b4e662928cc6c58b84b2a4cc8648. @SQ	SN:chr5	LN:180915260	M5:250f4e82a213269b0a0e4aebb0468470. @SQ	SN:chr6	LN:171115067	M5:409088215d77f0bc72364b390430a5a7. @SQ	SN:chr7	LN:159138663	M5:ef15cde5c82fb860694bf8f611807459. @SQ	SN:chr8	LN:146364022	M5:8fbef8c3eaaac674cc6e690d1641464b. ```. As you can see I don't get the EOF error when viewing `chr20.bam`. I tries running make_examples with the new files and I get the same error as you got here:. > @mosh305 I do not have experience with mapping, but the README for the data indicates that it was mapped using `blasr v1.3.2 to the hg19 human reference genome`. You could check out the documentation for [blasr](https://github.com/PacificBiosciences/blasr). Sorry that I cannot be of more help here. > ... > . > Hope this helps! > . > ```. > 2019-01-15 00:54:33.940093: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > WARNING: Logging before flag parsing goes to stderr. > I0115 00:54:33.942667 14048163",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:1924,deployability,Log,Logging,1924,"r3	LN:198022430	M5:8abc85e73b1c75518a03743de2c2b14b. @SQ	SN:chr4	LN:191154276	M5:2d37b4e662928cc6c58b84b2a4cc8648. @SQ	SN:chr5	LN:180915260	M5:250f4e82a213269b0a0e4aebb0468470. @SQ	SN:chr6	LN:171115067	M5:409088215d77f0bc72364b390430a5a7. @SQ	SN:chr7	LN:159138663	M5:ef15cde5c82fb860694bf8f611807459. @SQ	SN:chr8	LN:146364022	M5:8fbef8c3eaaac674cc6e690d1641464b. ```. As you can see I don't get the EOF error when viewing `chr20.bam`. I tries running make_examples with the new files and I get the same error as you got here:. > @mosh305 I do not have experience with mapping, but the README for the data indicates that it was mapped using `blasr v1.3.2 to the hg19 human reference genome`. You could check out the documentation for [blasr](https://github.com/PacificBiosciences/blasr). Sorry that I cannot be of more help here. > ... > . > Hope this helps! > . > ```. > 2019-01-15 00:54:33.940093: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > WARNING: Logging before flag parsing goes to stderr. > I0115 00:54:33.942667 140481635538688 genomics_reader.py:174] Reading data/chr20.bam with NativeSamReader. > I0115 00:54:33.945646 140481635538688 make_examples.py:1024] Preparing inputs. > 2019-01-15 00:54:33.956298: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > I0115 00:54:33.958478 140481635538688 genomics_reader.py:174] Reading data/chr20.bam with NativeSamReader. > I0115 00:54:33.978430 140481635538688 genomics_reader.py:174] Reading data/NA12878.sorted.vcf.gz with NativeVcfReader. > I0115 00:54:33.980473 140481635538688 make_examples.py:946] Common contigs are [u'chr20']. > I0115 00:54:34.150244 140481635538688 make_examples.py:1030] Writing examples to /home/gunjanbaid/examples/training.examples.tfrecord.gz. > 2019-01-15 00:54:34.151400: I third_party/nucleus/io/sam_reader.cc:565] Setting HTS_OPT_BLOCK_SIZE to 134217728. > 2019-01-15 00:54:34.238521: W third_party/nucleus/io/sam_reader.cc:531] Un",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:3510,deployability,fail,failed,3510,"0:54:33.980473 140481635538688 make_examples.py:946] Common contigs are [u'chr20']. > I0115 00:54:34.150244 140481635538688 make_examples.py:1030] Writing examples to /home/gunjanbaid/examples/training.examples.tfrecord.gz. > 2019-01-15 00:54:34.151400: I third_party/nucleus/io/sam_reader.cc:565] Setting HTS_OPT_BLOCK_SIZE to 134217728. > 2019-01-15 00:54:34.238521: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > I0115 00:54:34.241249 140481635538688 genomics_reader.py:174] Reading data/chr20.bam with NativeSamReader. > I0115 00:54:34.262670 140481635538688 genomics_reader.py:174] Reading data/NA12878.sorted.vcf.gz with NativeVcfReader. > I0115 00:55:34.181021 140481635538688 make_examples.py:782] Found 0 candidates in chr20:1-1000 [60.03s elapsed]. > ... > I0115 00:55:34.267412 140481635538688 make_examples.py:782] Found 0 candidates in chr20:59001-60000 [0.00s elapsed]. > 2019-01-15 00:55:34.300165: F deepvariant/allelecounter.cc:122] Check failed: offset + len <= read.aligned_quality_size() (619 vs. 0). > ```. This is the command:. ```. python bin/make_examples.zip \. --mode training \. --ref ""data/chr20.fa"" \. --reads ""data/chr20.bam"" \. --examples ""training-examples/training_set.with_label.tfrecord.gz"" \. --confident_regions ""data/NA12878.sorted.bed"" \. --truth_variants ""data/NA12878.sorted.vcf.gz"" \. --regions ""chr20"" \. --norealign_reads. ```. And this is the output:. ```. 2019-01-24 17:11:39.717485: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . I0124 17:11:39.719187 139882479896320 genomics_reader.py:174] Reading data/chr20.bam with NativeSamReader. I0124 17:11:39.721321 139882479896320 make_examples.py:1024] Preparing inputs. 2019-01-24 17:11:39.729057: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . I0124 17:11:39.730782 139882479896320 genomics_reader.py:174] Reading data/chr20.bam with NativeSamReader. I0124 17:11:39.745470 13988247989632",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:12344,deployability,fail,failed,12344,1:43.581582 139882479896320 make_examples.py:782] Found 0 candidates in chr20:44001-45000 [0.00s elapsed]. I0124 17:11:43.582387 139882479896320 make_examples.py:782] Found 0 candidates in chr20:45001-46000 [0.00s elapsed]. I0124 17:11:43.583193 139882479896320 make_examples.py:782] Found 0 candidates in chr20:46001-47000 [0.00s elapsed]. I0124 17:11:43.583997 139882479896320 make_examples.py:782] Found 0 candidates in chr20:47001-48000 [0.00s elapsed]. I0124 17:11:43.584804 139882479896320 make_examples.py:782] Found 0 candidates in chr20:48001-49000 [0.00s elapsed]. I0124 17:11:43.585805 139882479896320 make_examples.py:782] Found 0 candidates in chr20:49001-50000 [0.00s elapsed]. I0124 17:11:43.586802 139882479896320 make_examples.py:782] Found 0 candidates in chr20:50001-51000 [0.00s elapsed]. I0124 17:11:43.587795 139882479896320 make_examples.py:782] Found 0 candidates in chr20:51001-52000 [0.00s elapsed]. I0124 17:11:43.588795 139882479896320 make_examples.py:782] Found 0 candidates in chr20:52001-53000 [0.00s elapsed]. I0124 17:11:43.589790 139882479896320 make_examples.py:782] Found 0 candidates in chr20:53001-54000 [0.00s elapsed]. I0124 17:11:43.590783 139882479896320 make_examples.py:782] Found 0 candidates in chr20:54001-55000 [0.00s elapsed]. I0124 17:11:43.591777 139882479896320 make_examples.py:782] Found 0 candidates in chr20:55001-56000 [0.00s elapsed]. I0124 17:11:43.592773 139882479896320 make_examples.py:782] Found 0 candidates in chr20:56001-57000 [0.00s elapsed]. I0124 17:11:43.593818 139882479896320 make_examples.py:782] Found 0 candidates in chr20:57001-58000 [0.00s elapsed]. I0124 17:11:43.594829 139882479896320 make_examples.py:782] Found 0 candidates in chr20:58001-59000 [0.00s elapsed]. I0124 17:11:43.595850 139882479896320 make_examples.py:782] Found 0 candidates in chr20:59001-60000 [0.00s elapsed]. 2019-01-24 17:11:43.615342: F deepvariant/allelecounter.cc:122] Check failed: offset + len <= read.aligned_quality_size() (619 vs. 0). ```,MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:279,integrability,version,version,279,"@gunjanbaid Hey, this is what I've done so far:. I tried downloading the BAM file again with `curl` (just to be sure the file is ok) with this command:. `curl -O ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam`. I'm runnning version 1.9 of samtools and htslib, this is my output for the same commands:. ```. user@deepvariant:~/data$ samtools --version. samtools 1.9. Using htslib 1.9. Copyright (C) 2018 Genome Research Ltd. user@deepvariant:~/data$ samtools view -h ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam chr20 -o chr20.bam. user@deepvariant:~/data$ samtools view -h chr20.bam | head. @HD	VN:1.4	GO:none	SO:coordinate. @SQ	SN:chrM	LN:16571	M5:6b9e15a5937653b0006de435f91578c0. @SQ	SN:chr1	LN:249250621	M5:94f0d1b1622299238a1d8a0711dd06c7. @SQ	SN:chr2	LN:243199373	M5:854e985b2e19c122b9f67f6453965693. @SQ	SN:chr3	LN:198022430	M5:8abc85e73b1c75518a03743de2c2b14b. @SQ	SN:chr4	LN:191154276	M5:2d37b4e662928cc6c58b84b2a4cc8648. @SQ	SN:chr5	LN:180915260	M5:250f4e82a213269b0a0e4aebb0468470. @SQ	SN:chr6	LN:171115067	M5:409088215d77f0bc72364b390430a5a7. @SQ	SN:chr7	LN:159138663	M5:ef15cde5c82fb860694bf8f611807459. @SQ	SN:chr8	LN:146364022	M5:8fbef8c3eaaac674cc6e690d1641464b. ```. As you can see I don't get the EOF error when viewing `chr20.bam`. I tries running make_examples with the new files and I get the same error as you got here:. > @mosh305 I do not have experience with mapping, but the README for the data indicates that it was mapped using `blasr v1.3.2 to the hg19 human reference genome`. You could check out the documentation for [blasr](https://github.com/PacificBiosciences/blasr). Sorry that I cannot be of more help here. > ... > . > Hope this helps! > . > ```. > 2019-01-15 00:54:33.940093: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > WARNING: Logging before flag parsing goes to stderr. > I0115 00:54:33.942667 14048163",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:398,integrability,version,version,398,"@gunjanbaid Hey, this is what I've done so far:. I tried downloading the BAM file again with `curl` (just to be sure the file is ok) with this command:. `curl -O ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam`. I'm runnning version 1.9 of samtools and htslib, this is my output for the same commands:. ```. user@deepvariant:~/data$ samtools --version. samtools 1.9. Using htslib 1.9. Copyright (C) 2018 Genome Research Ltd. user@deepvariant:~/data$ samtools view -h ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam chr20 -o chr20.bam. user@deepvariant:~/data$ samtools view -h chr20.bam | head. @HD	VN:1.4	GO:none	SO:coordinate. @SQ	SN:chrM	LN:16571	M5:6b9e15a5937653b0006de435f91578c0. @SQ	SN:chr1	LN:249250621	M5:94f0d1b1622299238a1d8a0711dd06c7. @SQ	SN:chr2	LN:243199373	M5:854e985b2e19c122b9f67f6453965693. @SQ	SN:chr3	LN:198022430	M5:8abc85e73b1c75518a03743de2c2b14b. @SQ	SN:chr4	LN:191154276	M5:2d37b4e662928cc6c58b84b2a4cc8648. @SQ	SN:chr5	LN:180915260	M5:250f4e82a213269b0a0e4aebb0468470. @SQ	SN:chr6	LN:171115067	M5:409088215d77f0bc72364b390430a5a7. @SQ	SN:chr7	LN:159138663	M5:ef15cde5c82fb860694bf8f611807459. @SQ	SN:chr8	LN:146364022	M5:8fbef8c3eaaac674cc6e690d1641464b. ```. As you can see I don't get the EOF error when viewing `chr20.bam`. I tries running make_examples with the new files and I get the same error as you got here:. > @mosh305 I do not have experience with mapping, but the README for the data indicates that it was mapped using `blasr v1.3.2 to the hg19 human reference genome`. You could check out the documentation for [blasr](https://github.com/PacificBiosciences/blasr). Sorry that I cannot be of more help here. > ... > . > Hope this helps! > . > ```. > 2019-01-15 00:54:33.940093: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > WARNING: Logging before flag parsing goes to stderr. > I0115 00:54:33.942667 14048163",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:725,interoperability,coordinat,coordinate,725,"@gunjanbaid Hey, this is what I've done so far:. I tried downloading the BAM file again with `curl` (just to be sure the file is ok) with this command:. `curl -O ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam`. I'm runnning version 1.9 of samtools and htslib, this is my output for the same commands:. ```. user@deepvariant:~/data$ samtools --version. samtools 1.9. Using htslib 1.9. Copyright (C) 2018 Genome Research Ltd. user@deepvariant:~/data$ samtools view -h ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam chr20 -o chr20.bam. user@deepvariant:~/data$ samtools view -h chr20.bam | head. @HD	VN:1.4	GO:none	SO:coordinate. @SQ	SN:chrM	LN:16571	M5:6b9e15a5937653b0006de435f91578c0. @SQ	SN:chr1	LN:249250621	M5:94f0d1b1622299238a1d8a0711dd06c7. @SQ	SN:chr2	LN:243199373	M5:854e985b2e19c122b9f67f6453965693. @SQ	SN:chr3	LN:198022430	M5:8abc85e73b1c75518a03743de2c2b14b. @SQ	SN:chr4	LN:191154276	M5:2d37b4e662928cc6c58b84b2a4cc8648. @SQ	SN:chr5	LN:180915260	M5:250f4e82a213269b0a0e4aebb0468470. @SQ	SN:chr6	LN:171115067	M5:409088215d77f0bc72364b390430a5a7. @SQ	SN:chr7	LN:159138663	M5:ef15cde5c82fb860694bf8f611807459. @SQ	SN:chr8	LN:146364022	M5:8fbef8c3eaaac674cc6e690d1641464b. ```. As you can see I don't get the EOF error when viewing `chr20.bam`. I tries running make_examples with the new files and I get the same error as you got here:. > @mosh305 I do not have experience with mapping, but the README for the data indicates that it was mapped using `blasr v1.3.2 to the hg19 human reference genome`. You could check out the documentation for [blasr](https://github.com/PacificBiosciences/blasr). Sorry that I cannot be of more help here. > ... > . > Hope this helps! > . > ```. > 2019-01-15 00:54:33.940093: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > WARNING: Logging before flag parsing goes to stderr. > I0115 00:54:33.942667 14048163",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:279,modifiability,version,version,279,"@gunjanbaid Hey, this is what I've done so far:. I tried downloading the BAM file again with `curl` (just to be sure the file is ok) with this command:. `curl -O ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam`. I'm runnning version 1.9 of samtools and htslib, this is my output for the same commands:. ```. user@deepvariant:~/data$ samtools --version. samtools 1.9. Using htslib 1.9. Copyright (C) 2018 Genome Research Ltd. user@deepvariant:~/data$ samtools view -h ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam chr20 -o chr20.bam. user@deepvariant:~/data$ samtools view -h chr20.bam | head. @HD	VN:1.4	GO:none	SO:coordinate. @SQ	SN:chrM	LN:16571	M5:6b9e15a5937653b0006de435f91578c0. @SQ	SN:chr1	LN:249250621	M5:94f0d1b1622299238a1d8a0711dd06c7. @SQ	SN:chr2	LN:243199373	M5:854e985b2e19c122b9f67f6453965693. @SQ	SN:chr3	LN:198022430	M5:8abc85e73b1c75518a03743de2c2b14b. @SQ	SN:chr4	LN:191154276	M5:2d37b4e662928cc6c58b84b2a4cc8648. @SQ	SN:chr5	LN:180915260	M5:250f4e82a213269b0a0e4aebb0468470. @SQ	SN:chr6	LN:171115067	M5:409088215d77f0bc72364b390430a5a7. @SQ	SN:chr7	LN:159138663	M5:ef15cde5c82fb860694bf8f611807459. @SQ	SN:chr8	LN:146364022	M5:8fbef8c3eaaac674cc6e690d1641464b. ```. As you can see I don't get the EOF error when viewing `chr20.bam`. I tries running make_examples with the new files and I get the same error as you got here:. > @mosh305 I do not have experience with mapping, but the README for the data indicates that it was mapped using `blasr v1.3.2 to the hg19 human reference genome`. You could check out the documentation for [blasr](https://github.com/PacificBiosciences/blasr). Sorry that I cannot be of more help here. > ... > . > Hope this helps! > . > ```. > 2019-01-15 00:54:33.940093: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > WARNING: Logging before flag parsing goes to stderr. > I0115 00:54:33.942667 14048163",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:398,modifiability,version,version,398,"@gunjanbaid Hey, this is what I've done so far:. I tried downloading the BAM file again with `curl` (just to be sure the file is ok) with this command:. `curl -O ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam`. I'm runnning version 1.9 of samtools and htslib, this is my output for the same commands:. ```. user@deepvariant:~/data$ samtools --version. samtools 1.9. Using htslib 1.9. Copyright (C) 2018 Genome Research Ltd. user@deepvariant:~/data$ samtools view -h ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam chr20 -o chr20.bam. user@deepvariant:~/data$ samtools view -h chr20.bam | head. @HD	VN:1.4	GO:none	SO:coordinate. @SQ	SN:chrM	LN:16571	M5:6b9e15a5937653b0006de435f91578c0. @SQ	SN:chr1	LN:249250621	M5:94f0d1b1622299238a1d8a0711dd06c7. @SQ	SN:chr2	LN:243199373	M5:854e985b2e19c122b9f67f6453965693. @SQ	SN:chr3	LN:198022430	M5:8abc85e73b1c75518a03743de2c2b14b. @SQ	SN:chr4	LN:191154276	M5:2d37b4e662928cc6c58b84b2a4cc8648. @SQ	SN:chr5	LN:180915260	M5:250f4e82a213269b0a0e4aebb0468470. @SQ	SN:chr6	LN:171115067	M5:409088215d77f0bc72364b390430a5a7. @SQ	SN:chr7	LN:159138663	M5:ef15cde5c82fb860694bf8f611807459. @SQ	SN:chr8	LN:146364022	M5:8fbef8c3eaaac674cc6e690d1641464b. ```. As you can see I don't get the EOF error when viewing `chr20.bam`. I tries running make_examples with the new files and I get the same error as you got here:. > @mosh305 I do not have experience with mapping, but the README for the data indicates that it was mapped using `blasr v1.3.2 to the hg19 human reference genome`. You could check out the documentation for [blasr](https://github.com/PacificBiosciences/blasr). Sorry that I cannot be of more help here. > ... > . > Hope this helps! > . > ```. > 2019-01-15 00:54:33.940093: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > WARNING: Logging before flag parsing goes to stderr. > I0115 00:54:33.942667 14048163",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:1688,modifiability,Pac,PacificBiosciences,1688,"head. @HD	VN:1.4	GO:none	SO:coordinate. @SQ	SN:chrM	LN:16571	M5:6b9e15a5937653b0006de435f91578c0. @SQ	SN:chr1	LN:249250621	M5:94f0d1b1622299238a1d8a0711dd06c7. @SQ	SN:chr2	LN:243199373	M5:854e985b2e19c122b9f67f6453965693. @SQ	SN:chr3	LN:198022430	M5:8abc85e73b1c75518a03743de2c2b14b. @SQ	SN:chr4	LN:191154276	M5:2d37b4e662928cc6c58b84b2a4cc8648. @SQ	SN:chr5	LN:180915260	M5:250f4e82a213269b0a0e4aebb0468470. @SQ	SN:chr6	LN:171115067	M5:409088215d77f0bc72364b390430a5a7. @SQ	SN:chr7	LN:159138663	M5:ef15cde5c82fb860694bf8f611807459. @SQ	SN:chr8	LN:146364022	M5:8fbef8c3eaaac674cc6e690d1641464b. ```. As you can see I don't get the EOF error when viewing `chr20.bam`. I tries running make_examples with the new files and I get the same error as you got here:. > @mosh305 I do not have experience with mapping, but the README for the data indicates that it was mapped using `blasr v1.3.2 to the hg19 human reference genome`. You could check out the documentation for [blasr](https://github.com/PacificBiosciences/blasr). Sorry that I cannot be of more help here. > ... > . > Hope this helps! > . > ```. > 2019-01-15 00:54:33.940093: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > WARNING: Logging before flag parsing goes to stderr. > I0115 00:54:33.942667 140481635538688 genomics_reader.py:174] Reading data/chr20.bam with NativeSamReader. > I0115 00:54:33.945646 140481635538688 make_examples.py:1024] Preparing inputs. > 2019-01-15 00:54:33.956298: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > I0115 00:54:33.958478 140481635538688 genomics_reader.py:174] Reading data/chr20.bam with NativeSamReader. > I0115 00:54:33.978430 140481635538688 genomics_reader.py:174] Reading data/NA12878.sorted.vcf.gz with NativeVcfReader. > I0115 00:54:33.980473 140481635538688 make_examples.py:946] Common contigs are [u'chr20']. > I0115 00:54:34.150244 140481635538688 make_examples.py:1030] Writing examples to /home/gunjanbaid/",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
https://github.com/google/deepvariant/issues/138:1331,performance,error,error,1331,"or the same commands:. ```. user@deepvariant:~/data$ samtools --version. samtools 1.9. Using htslib 1.9. Copyright (C) 2018 Genome Research Ltd. user@deepvariant:~/data$ samtools view -h ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/NA12878/NA12878_PacBio_MtSinai/sorted_final_merged.bam chr20 -o chr20.bam. user@deepvariant:~/data$ samtools view -h chr20.bam | head. @HD	VN:1.4	GO:none	SO:coordinate. @SQ	SN:chrM	LN:16571	M5:6b9e15a5937653b0006de435f91578c0. @SQ	SN:chr1	LN:249250621	M5:94f0d1b1622299238a1d8a0711dd06c7. @SQ	SN:chr2	LN:243199373	M5:854e985b2e19c122b9f67f6453965693. @SQ	SN:chr3	LN:198022430	M5:8abc85e73b1c75518a03743de2c2b14b. @SQ	SN:chr4	LN:191154276	M5:2d37b4e662928cc6c58b84b2a4cc8648. @SQ	SN:chr5	LN:180915260	M5:250f4e82a213269b0a0e4aebb0468470. @SQ	SN:chr6	LN:171115067	M5:409088215d77f0bc72364b390430a5a7. @SQ	SN:chr7	LN:159138663	M5:ef15cde5c82fb860694bf8f611807459. @SQ	SN:chr8	LN:146364022	M5:8fbef8c3eaaac674cc6e690d1641464b. ```. As you can see I don't get the EOF error when viewing `chr20.bam`. I tries running make_examples with the new files and I get the same error as you got here:. > @mosh305 I do not have experience with mapping, but the README for the data indicates that it was mapped using `blasr v1.3.2 to the hg19 human reference genome`. You could check out the documentation for [blasr](https://github.com/PacificBiosciences/blasr). Sorry that I cannot be of more help here. > ... > . > Hope this helps! > . > ```. > 2019-01-15 00:54:33.940093: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > WARNING: Logging before flag parsing goes to stderr. > I0115 00:54:33.942667 140481635538688 genomics_reader.py:174] Reading data/chr20.bam with NativeSamReader. > I0115 00:54:33.945646 140481635538688 make_examples.py:1024] Preparing inputs. > 2019-01-15 00:54:33.956298: W third_party/nucleus/io/sam_reader.cc:531] Unrecognized SAM header type, ignoring: . > I0115 00:54:33.958478 140481635538688 genomics_reader.py:1",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/138
