id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/google/deepvariant/issues/325:1761,testability,unit,unittest,1761,"ling --ref ""/input/ucsc.hg19.chr20.unittest.fasta"" --reads ""/input/NA12878_S1.chr20.10_10p1mb.bam"" --examples ""/tmp/tmpsowmvllp/make_examples.tfrecord@32.gz"" --gvcf ""/tmp/tmpsowmvllp/gvcf.tfrecord@32.gz"" --regions ""chr20:10,000,000-10,010,000"" --task {}. parallel: This job failed:. /opt/deepvariant/bin/make_examples --mode calling --ref /input/ucsc.hg19.chr20.unittest.fasta --reads /input/NA12878_S1.chr20.10_10p1mb.bam --examples /tmp/tmpsowmvllp/make_examples.tfrecord@32.gz --gvcf /tmp/tmpsowmvllp/gvcf.tfrecord@32.gz --regions chr20:10,000,000-10,010,000 --task 2. parallel: This job failed:. /opt/deepvariant/bin/make_examples --mode calling --ref /input/ucsc.hg19.chr20.unittest.fasta --reads /input/NA12878_S1.chr20.10_10p1mb.bam --examples /tmp/tmpsowmvllp/make_examples.tfrecord@32.gz --gvcf /tmp/tmpsowmvllp/gvcf.tfrecord@32.gz --regions chr20:10,000,000-10,010,000 --task 0. parallel: This job failed:. /opt/deepvariant/bin/make_examples --mode calling --ref /input/ucsc.hg19.chr20.unittest.fasta --reads /input/NA12878_S1.chr20.10_10p1mb.bam --examples /tmp/tmpsowmvllp/make_examples.tfrecord@32.gz --gvcf /tmp/tmpsowmvllp/gvcf.tfrecord@32.gz --regions chr20:10,000,000-10,010,000 --task 3. real 0m20.988s. user 0m7.822s. sys 3m7.414s. I0715 10:40:12.133007 139624775427840 run_deepvariant.py:321] None. Traceback (most recent call last):. File ""/opt/deepvariant/bin/run_deepvariant.py"", line 332, in <module>. app.run(main). File ""/usr/local/lib/python3.6/dist-packages/absl/app.py"", line 299, in run. _run_main(main, args). File ""/usr/local/lib/python3.6/dist-packages/absl/app.py"", line 250, in _run_main. sys.exit(main(argv)). File ""/opt/deepvariant/bin/run_deepvariant.py"", line 319, in main. subprocess.check_call(command, shell=True, executable='/bin/bash'). File ""/usr/lib/python3.6/subprocess.py"", line 311, in check_call. raise CalledProcessError(retcode, cmd). subprocess.CalledProcessError: Command 'time seq 0 31 | parallel --halt 2 --line-buffer /opt/deepvariant/bin/make",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/325
https://github.com/google/deepvariant/issues/342:1732,safety,modul,module,1732,"_examples.tfrecord@8.gz"" --gvcf ""/OUTPUT/tmp0cv1ybnt/gvcf.tfrecord@8.gz"" --regions ""chr20:10,000,000-10,010,000"". But, I get error shown in stack trace section (below). I can manually import tensorflow and print version on the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/function_pb2.py"", line 18, in <module>. from tensorflow.core.framework import op_def_pb2 as tensorflow_dot_core_dot_framework_dot_op__def__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/op_def_pb2.py"", line 210, in <module>. serialized_options=None, file=DESCRIPTOR),. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/protobuf_archive/python/google/protobuf/descriptor.py"", line 534, in __new__. return _message.default_pool.FindFieldByName(full_name). KeyError: ""Couldn't find field tensorflow.OpDef.control_output"". **Does the quick start test work on your system?**. Please test with https://github.com/google/deepvariant/blob/r0.10",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:1891,safety,modul,module,1891," (below). I can manually import tensorflow and print version on the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/function_pb2.py"", line 18, in <module>. from tensorflow.core.framework import op_def_pb2 as tensorflow_dot_core_dot_framework_dot_op__def__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/op_def_pb2.py"", line 210, in <module>. serialized_options=None, file=DESCRIPTOR),. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/protobuf_archive/python/google/protobuf/descriptor.py"", line 534, in __new__. return _message.default_pool.FindFieldByName(full_name). KeyError: ""Couldn't find field tensorflow.OpDef.control_output"". **Does the quick start test work on your system?**. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? **Any additional context:**. (e.g. Tensorflow version, cuDN",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:2109,safety,modul,module,2109,"the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/function_pb2.py"", line 18, in <module>. from tensorflow.core.framework import op_def_pb2 as tensorflow_dot_core_dot_framework_dot_op__def__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/op_def_pb2.py"", line 210, in <module>. serialized_options=None, file=DESCRIPTOR),. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/protobuf_archive/python/google/protobuf/descriptor.py"", line 534, in __new__. return _message.default_pool.FindFieldByName(full_name). KeyError: ""Couldn't find field tensorflow.OpDef.control_output"". **Does the quick start test work on your system?**. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? **Any additional context:**. (e.g. Tensorflow version, cuDNN version, NVIDIA Driver information from running `nvidia-smi`).",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:2323,safety,modul,module,2323,"the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/function_pb2.py"", line 18, in <module>. from tensorflow.core.framework import op_def_pb2 as tensorflow_dot_core_dot_framework_dot_op__def__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/op_def_pb2.py"", line 210, in <module>. serialized_options=None, file=DESCRIPTOR),. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/protobuf_archive/python/google/protobuf/descriptor.py"", line 534, in __new__. return _message.default_pool.FindFieldByName(full_name). KeyError: ""Couldn't find field tensorflow.OpDef.control_output"". **Does the quick start test work on your system?**. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? **Any additional context:**. (e.g. Tensorflow version, cuDNN version, NVIDIA Driver information from running `nvidia-smi`).",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:2641,safety,test,test,2641,"the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/function_pb2.py"", line 18, in <module>. from tensorflow.core.framework import op_def_pb2 as tensorflow_dot_core_dot_framework_dot_op__def__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/op_def_pb2.py"", line 210, in <module>. serialized_options=None, file=DESCRIPTOR),. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/protobuf_archive/python/google/protobuf/descriptor.py"", line 534, in __new__. return _message.default_pool.FindFieldByName(full_name). KeyError: ""Couldn't find field tensorflow.OpDef.control_output"". **Does the quick start test work on your system?**. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? **Any additional context:**. (e.g. Tensorflow version, cuDNN version, NVIDIA Driver information from running `nvidia-smi`).",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:2677,safety,test,test,2677,"the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/function_pb2.py"", line 18, in <module>. from tensorflow.core.framework import op_def_pb2 as tensorflow_dot_core_dot_framework_dot_op__def__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/op_def_pb2.py"", line 210, in <module>. serialized_options=None, file=DESCRIPTOR),. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/protobuf_archive/python/google/protobuf/descriptor.py"", line 534, in __new__. return _message.default_pool.FindFieldByName(full_name). KeyError: ""Couldn't find field tensorflow.OpDef.control_output"". **Does the quick start test work on your system?**. Please test with https://github.com/google/deepvariant/blob/r0.10/docs/deepvariant-quick-start.md. Is there any way to reproduce the issue by using the quick start? **Any additional context:**. (e.g. Tensorflow version, cuDNN version, NVIDIA Driver information from running `nvidia-smi`).",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:133,security,Modif,Modified,133,"Version 0.8 run_examples giving error inside Docker; **Describe the issue:**. - I setup version 0.8. ( I have to stick to TF1.x ). - Modified the run-prereq.sh : to install some dependencies before installing tensor2tensor. - Modified the setings.sh : ""DV_TENSORFLOW_STANDARD_CPU_WHL_VERSION=1.14"" (the 1.13.1 was giving errors). - Followed [instruction ](https://github.com/google/deepvariant/blob/r0.8/docs/deepvariant-quick-start.md) to setup the INPUT_DIR & OUTPUT_DIR. . - Then built the docker using ""docker run ."" . - When inside docker, I run : . /opt/deepvariant/bin/make_examples --mode calling --ref ""/INPUT/ucsc.hg19.chr20.unittest.fasta"" --reads ""/INPUT/NA12878_S1.chr20.10_10p1mb.bam"" --examples ""/OUTPUT/tmp0cv1ybnt/make_examples.tfrecord@8.gz"" --gvcf ""/OUTPUT/tmp0cv1ybnt/gvcf.tfrecord@8.gz"" --regions ""chr20:10,000,000-10,010,000"". But, I get error shown in stack trace section (below). I can manually import tensorflow and print version on the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:226,security,Modif,Modified,226,"Version 0.8 run_examples giving error inside Docker; **Describe the issue:**. - I setup version 0.8. ( I have to stick to TF1.x ). - Modified the run-prereq.sh : to install some dependencies before installing tensor2tensor. - Modified the setings.sh : ""DV_TENSORFLOW_STANDARD_CPU_WHL_VERSION=1.14"" (the 1.13.1 was giving errors). - Followed [instruction ](https://github.com/google/deepvariant/blob/r0.8/docs/deepvariant-quick-start.md) to setup the INPUT_DIR & OUTPUT_DIR. . - Then built the docker using ""docker run ."" . - When inside docker, I run : . /opt/deepvariant/bin/make_examples --mode calling --ref ""/INPUT/ucsc.hg19.chr20.unittest.fasta"" --reads ""/INPUT/NA12878_S1.chr20.10_10p1mb.bam"" --examples ""/OUTPUT/tmp0cv1ybnt/make_examples.tfrecord@8.gz"" --gvcf ""/OUTPUT/tmp0cv1ybnt/gvcf.tfrecord@8.gz"" --regions ""chr20:10,000,000-10,010,000"". But, I get error shown in stack trace section (below). I can manually import tensorflow and print version on the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:178,testability,depend,dependencies,178,"Version 0.8 run_examples giving error inside Docker; **Describe the issue:**. - I setup version 0.8. ( I have to stick to TF1.x ). - Modified the run-prereq.sh : to install some dependencies before installing tensor2tensor. - Modified the setings.sh : ""DV_TENSORFLOW_STANDARD_CPU_WHL_VERSION=1.14"" (the 1.13.1 was giving errors). - Followed [instruction ](https://github.com/google/deepvariant/blob/r0.8/docs/deepvariant-quick-start.md) to setup the INPUT_DIR & OUTPUT_DIR. . - Then built the docker using ""docker run ."" . - When inside docker, I run : . /opt/deepvariant/bin/make_examples --mode calling --ref ""/INPUT/ucsc.hg19.chr20.unittest.fasta"" --reads ""/INPUT/NA12878_S1.chr20.10_10p1mb.bam"" --examples ""/OUTPUT/tmp0cv1ybnt/make_examples.tfrecord@8.gz"" --gvcf ""/OUTPUT/tmp0cv1ybnt/gvcf.tfrecord@8.gz"" --regions ""chr20:10,000,000-10,010,000"". But, I get error shown in stack trace section (below). I can manually import tensorflow and print version on the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:635,testability,unit,unittest,635,"Version 0.8 run_examples giving error inside Docker; **Describe the issue:**. - I setup version 0.8. ( I have to stick to TF1.x ). - Modified the run-prereq.sh : to install some dependencies before installing tensor2tensor. - Modified the setings.sh : ""DV_TENSORFLOW_STANDARD_CPU_WHL_VERSION=1.14"" (the 1.13.1 was giving errors). - Followed [instruction ](https://github.com/google/deepvariant/blob/r0.8/docs/deepvariant-quick-start.md) to setup the INPUT_DIR & OUTPUT_DIR. . - Then built the docker using ""docker run ."" . - When inside docker, I run : . /opt/deepvariant/bin/make_examples --mode calling --ref ""/INPUT/ucsc.hg19.chr20.unittest.fasta"" --reads ""/INPUT/NA12878_S1.chr20.10_10p1mb.bam"" --examples ""/OUTPUT/tmp0cv1ybnt/make_examples.tfrecord@8.gz"" --gvcf ""/OUTPUT/tmp0cv1ybnt/gvcf.tfrecord@8.gz"" --regions ""chr20:10,000,000-10,010,000"". But, I get error shown in stack trace section (below). I can manually import tensorflow and print version on the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:881,testability,trace,trace,881,"Version 0.8 run_examples giving error inside Docker; **Describe the issue:**. - I setup version 0.8. ( I have to stick to TF1.x ). - Modified the run-prereq.sh : to install some dependencies before installing tensor2tensor. - Modified the setings.sh : ""DV_TENSORFLOW_STANDARD_CPU_WHL_VERSION=1.14"" (the 1.13.1 was giving errors). - Followed [instruction ](https://github.com/google/deepvariant/blob/r0.8/docs/deepvariant-quick-start.md) to setup the INPUT_DIR & OUTPUT_DIR. . - Then built the docker using ""docker run ."" . - When inside docker, I run : . /opt/deepvariant/bin/make_examples --mode calling --ref ""/INPUT/ucsc.hg19.chr20.unittest.fasta"" --reads ""/INPUT/NA12878_S1.chr20.10_10p1mb.bam"" --examples ""/OUTPUT/tmp0cv1ybnt/make_examples.tfrecord@8.gz"" --gvcf ""/OUTPUT/tmp0cv1ybnt/gvcf.tfrecord@8.gz"" --regions ""chr20:10,000,000-10,010,000"". But, I get error shown in stack trace section (below). I can manually import tensorflow and print version on the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
https://github.com/google/deepvariant/issues/342:1155,testability,instrument,instrument,1155,": to install some dependencies before installing tensor2tensor. - Modified the setings.sh : ""DV_TENSORFLOW_STANDARD_CPU_WHL_VERSION=1.14"" (the 1.13.1 was giving errors). - Followed [instruction ](https://github.com/google/deepvariant/blob/r0.8/docs/deepvariant-quick-start.md) to setup the INPUT_DIR & OUTPUT_DIR. . - Then built the docker using ""docker run ."" . - When inside docker, I run : . /opt/deepvariant/bin/make_examples --mode calling --ref ""/INPUT/ucsc.hg19.chr20.unittest.fasta"" --reads ""/INPUT/NA12878_S1.chr20.10_10p1mb.bam"" --examples ""/OUTPUT/tmp0cv1ybnt/make_examples.tfrecord@8.gz"" --gvcf ""/OUTPUT/tmp0cv1ybnt/gvcf.tfrecord@8.gz"" --regions ""chr20:10,000,000-10,010,000"". But, I get error shown in stack trace section (below). I can manually import tensorflow and print version on the terminal. . Please help! . **Setup**. - Operating system: Ubuntu 18.04. - DeepVariant version: 0.8. - Installation method (Docker, built from source, etc.): Docker. - Type of data: (sequencing instrument, reference genome, anything special that is unlike the case studies?). **Steps to reproduce:**. - Command:. - Error trace:. Traceback (most recent call last):. File ""/tmp/Bazel.runfiles_B0iKHl/runfiles/com_google_deepvariant/deepvariant/make_examples.py"", line 42, in <module>. import tensorflow as tf. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/__init__.py"", line 28, in <module>. from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/__init__.py"", line 52, in <module>. from tensorflow.core.framework.graph_pb2 import *. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/graph_pb2.py"", line 17, in <module>. from tensorflow.core.framework import function_pb2 as tensorflow_dot_core_dot_framework_dot_function__pb2. File ""/usr/local/lib/python2.7/dist-packages/tensorflow/core/framework/function_pb2.py"", line 18, in <module>. from tensorflow.core.framework import op_d",MatchSource.ISSUE,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/342
